Year,LGAID,OGID,DTID,Offence Count
2018,79,52,8,4
2018,79,52,9,1
2018,79,52,10,1
2018,79,53,7,18
2018,79,55,7,3
2018,79,56,0,6
2018,79,56,1,7
2018,79,56,2,1
2018,79,56,5,1
2018,79,56,6,6
2018,79,57,0,7
2018,79,57,1,156
2018,79,57,2,8
2018,79,57,3,17
2018,79,57,4,10
2018,79,57,5,11
2018,79,57,6,100
2018,79,57,8,28
2018,79,57,9,5
2018,79,57,10,86
2018,79,58,7,1
2018,80,56,1,1
2018,80,57,1,3
2018,80,57,3,1
2018,80,57,6,2
2018,80,57,10,1
2017,0,51,8,1
2017,0,52,1,6
2017,0,52,3,2
2017,0,53,7,1
2017,0,56,1,4
2017,0,56,3,3
2017,0,56,6,1
2017,0,57,1,10
2017,0,57,3,1
2017,0,57,6,3
2017,0,57,9,2
2017,1,52,1,1
2017,1,52,2,1
2017,1,52,6,2
2017,1,53,7,6
2017,1,56,1,8
2017,1,56,3,1
2017,1,56,6,5
2017,1,57,0,2
2017,1,57,1,42
2017,1,57,2,1
2017,1,57,3,3
2017,1,57,6,23
2017,1,57,10,17
2017,1,58,7,1
2017,2,51,8,2
2017,2,52,0,4
2017,2,52,1,19
2017,2,52,3,15
2017,2,52,6,30
2017,2,52,9,1
2017,2,52,10,5
2017,2,53,7,7
2017,2,55,7,6
2017,2,56,0,9
2017,2,56,1,8
2017,2,56,2,2
2017,2,56,3,2
2017,2,56,5,2
2017,2,56,6,10
2017,2,56,8,1
2017,2,56,9,1
2017,2,56,10,1
2017,2,57,0,10
2017,2,57,1,95
2017,2,57,2,3
2017,2,57,3,20
2017,2,57,4,3
2017,2,57,5,6
2017,2,57,6,82
2017,2,57,8,3
2017,2,57,9,5
2017,2,57,10,25
2017,2,58,7,1
2017,3,51,8,1
2017,3,52,0,2
2017,3,52,1,17
2017,3,52,2,1
2017,3,52,3,3
2017,3,52,4,4
2017,3,52,5,3
2017,3,52,6,21
2017,3,52,10,1
2017,3,53,7,14
2017,3,55,7,9
2017,3,56,0,4
2017,3,56,1,3
2017,3,56,5,2
2017,3,56,6,4
2017,3,56,8,1
2017,3,56,9,1
2017,3,57,0,4
2017,3,57,1,96
2017,3,57,2,2
2017,3,57,3,9
2017,3,57,4,14
2017,3,57,5,6
2017,3,57,6,102
2017,3,57,8,14
2017,3,57,9,2
2017,3,57,10,43
2017,3,58,7,4
2017,4,51,8,2
2017,4,52,0,1
2017,4,52,1,14
2017,4,52,3,2
2017,4,52,4,2
2017,4,52,6,13
2017,4,52,8,1
2017,4,52,9,2
2017,4,53,7,15
2017,4,56,0,1
2017,4,56,1,9
2017,4,56,3,2
2017,4,56,5,1
2017,4,56,6,5
2017,4,56,9,1
2017,4,57,0,1
2017,4,57,1,49
2017,4,57,2,2
2017,4,57,5,2
2017,4,57,6,16
2017,4,57,8,4
2017,4,57,9,1
2017,4,57,10,1
2017,5,51,8,1
2017,5,52,0,1
2017,5,52,1,11
2017,5,52,4,2
2017,5,52,5,2
2017,5,52,6,13
2017,5,52,8,8
2017,5,53,7,8
2017,5,55,7,2
2017,5,56,0,2
2017,5,56,1,6
2017,5,56,5,2
2017,5,56,6,3
2017,5,56,8,2
2017,5,57,0,6
2017,5,57,1,61
2017,5,57,2,2
2017,5,57,3,4
2017,5,57,4,5
2017,5,57,5,1
2017,5,57,6,67
2017,5,57,8,7
2017,5,57,9,1
2017,5,57,10,12
2017,6,52,1,2
2017,6,52,2,1
2017,6,52,3,2
2017,6,52,4,1
2017,6,52,5,2
2017,6,52,6,8
2017,6,52,8,1
2017,6,52,9,1
2017,6,53,7,5
2017,6,55,7,2
2017,6,56,1,3
2017,6,56,6,1
2017,6,56,9,1
2017,6,57,0,1
2017,6,57,1,87
2017,6,57,2,5
2017,6,57,3,4
2017,6,57,4,7
2017,6,57,5,4
2017,6,57,6,42
2017,6,57,8,10
2017,6,57,9,7
2017,6,57,10,16
2017,7,52,1,3
2017,7,52,3,3
2017,7,52,5,2
2017,7,52,6,6
2017,7,53,7,4
2017,7,56,0,1
2017,7,56,1,1
2017,7,56,10,1
2017,7,57,0,1
2017,7,57,1,30
2017,7,57,3,3
2017,7,57,4,1
2017,7,57,6,6
2017,7,57,8,4
2017,7,57,10,19
2017,8,52,0,2
2017,8,52,1,7
2017,8,52,2,2
2017,8,52,3,1
2017,8,52,4,1
2017,8,52,5,2
2017,8,52,6,13
2017,8,52,8,2
2017,8,52,10,1
2017,8,53,7,7
2017,8,55,7,1
2017,8,56,1,2
2017,8,56,6,1
2017,8,57,0,8
2017,8,57,1,105
2017,8,57,2,9
2017,8,57,3,12
2017,8,57,4,9
2017,8,57,5,16
2017,8,57,6,51
2017,8,57,8,4
2017,8,57,9,9
2017,8,57,10,32
2017,8,58,7,1
2017,9,51,8,3
2017,9,52,0,4
2017,9,52,1,54
2017,9,52,2,6
2017,9,52,3,7
2017,9,52,4,12
2017,9,52,5,59
2017,9,52,6,79
2017,9,52,8,5
2017,9,52,9,1
2017,9,53,7,34
2017,9,55,7,22
2017,9,56,0,2
2017,9,56,1,1
2017,9,56,3,1
2017,9,56,4,1
2017,9,56,5,8
2017,9,56,6,7
2017,9,56,8,2
2017,9,56,9,1
2017,9,57,0,16
2017,9,57,1,275
2017,9,57,2,15
2017,9,57,3,26
2017,9,57,4,31
2017,9,57,5,143
2017,9,57,6,242
2017,9,57,8,27
2017,9,57,9,8
2017,9,57,10,118
2017,10,53,7,1
2017,10,56,6,1
2017,10,57,1,1
2017,11,52,1,2
2017,11,52,2,1
2017,11,52,3,5
2017,11,52,6,9
2017,11,52,8,3
2017,11,53,7,6
2017,11,55,7,2
2017,11,56,0,4
2017,11,56,1,2
2017,11,56,6,1
2017,11,56,8,1
2017,11,57,0,7
2017,11,57,1,31
2017,11,57,2,2
2017,11,57,3,4
2017,11,57,4,4
2017,11,57,6,31
2017,11,57,8,2
2017,11,57,9,4
2017,11,57,10,10
2017,12,52,0,2
2017,12,52,1,4
2017,12,52,2,1
2017,12,52,3,4
2017,12,52,4,3
2017,12,52,5,1
2017,12,52,6,23
2017,12,52,8,1
2017,12,53,7,12
2017,12,55,7,5
2017,12,56,0,2
2017,12,56,1,11
2017,12,56,2,1
2017,12,56,3,1
2017,12,56,6,2
2017,12,56,9,1
2017,12,56,10,1
2017,12,57,0,20
2017,12,57,1,139
2017,12,57,2,4
2017,12,57,3,15
2017,12,57,4,19
2017,12,57,5,6
2017,12,57,6,83
2017,12,57,8,10
2017,12,57,9,10
2017,12,57,10,29
2017,13,51,8,3
2017,13,52,0,3
2017,13,52,1,49
2017,13,52,2,12
2017,13,52,3,13
2017,13,52,4,15
2017,13,52,5,5
2017,13,52,6,70
2017,13,52,8,16
2017,13,52,9,1
2017,13,52,10,2
2017,13,53,7,35
2017,13,55,7,23
2017,13,56,0,5
2017,13,56,1,11
2017,13,56,4,1
2017,13,56,5,2
2017,13,56,6,9
2017,13,56,9,1
2017,13,56,10,1
2017,13,57,0,20
2017,13,57,1,324
2017,13,57,2,12
2017,13,57,3,32
2017,13,57,4,38
2017,13,57,5,15
2017,13,57,6,229
2017,13,57,8,74
2017,13,57,9,21
2017,13,57,10,91
2017,13,58,7,2
2017,14,51,8,1
2017,14,52,1,1
2017,14,52,5,1
2017,14,52,6,5
2017,14,53,7,6
2017,14,56,0,1
2017,14,56,1,2
2017,14,57,0,1
2017,14,57,1,23
2017,14,57,3,2
2017,14,57,6,14
2017,14,57,8,1
2017,14,57,9,3
2017,14,57,10,3
2017,15,52,1,3
2017,15,52,2,1
2017,15,52,3,3
2017,15,52,6,3
2017,15,52,8,3
2017,15,53,7,3
2017,15,56,1,4
2017,15,56,6,1
2017,15,56,10,1
2017,15,57,0,2
2017,15,57,1,29
2017,15,57,3,3
2017,15,57,4,1
2017,15,57,5,2
2017,15,57,6,10
2017,15,57,8,3
2017,15,57,9,1
2017,15,57,10,5
2017,16,52,1,4
2017,16,52,3,1
2017,16,52,6,10
2017,16,52,8,3
2017,16,53,7,6
2017,16,56,1,4
2017,16,56,3,1
2017,16,56,6,1
2017,16,57,0,8
2017,16,57,1,18
2017,16,57,3,8
2017,16,57,5,1
2017,16,57,6,5
2017,16,57,8,2
2017,16,57,9,1
2017,16,57,10,9
2017,17,51,8,2
2017,17,52,0,2
2017,17,52,1,6
2017,17,52,2,12
2017,17,52,3,11
2017,17,52,4,8
2017,17,52,5,5
2017,17,52,6,35
2017,17,52,8,11
2017,17,52,9,2
2017,17,53,7,16
2017,17,55,7,9
2017,17,56,0,2
2017,17,56,1,3
2017,17,56,5,3
2017,17,56,6,4
2017,17,56,8,1
2017,17,56,10,1
2017,17,57,0,15
2017,17,57,1,150
2017,17,57,2,3
2017,17,57,3,15
2017,17,57,4,32
2017,17,57,5,20
2017,17,57,6,143
2017,17,57,8,23
2017,17,57,9,9
2017,17,57,10,70
2017,18,52,0,1
2017,18,52,1,15
2017,18,52,3,6
2017,18,52,4,1
2017,18,52,6,14
2017,18,52,8,1
2017,18,53,7,17
2017,18,55,7,4
2017,18,56,0,3
2017,18,56,1,8
2017,18,56,3,2
2017,18,56,6,3
2017,18,56,8,1
2017,18,57,0,5
2017,18,57,1,85
2017,18,57,3,7
2017,18,57,4,1
2017,18,57,5,2
2017,18,57,6,14
2017,18,57,8,3
2017,18,57,9,1
2017,18,57,10,13
2017,19,51,8,1
2017,19,52,0,3
2017,19,52,1,33
2017,19,52,2,1
2017,19,52,3,3
2017,19,52,4,12
2017,19,52,5,3
2017,19,52,6,74
2017,19,52,8,5
2017,19,52,9,1
2017,19,52,10,1
2017,19,53,7,30
2017,19,55,7,11
2017,19,56,0,2
2017,19,56,1,11
2017,19,56,5,1
2017,19,56,6,12
2017,19,56,8,2
2017,19,57,0,19
2017,19,57,1,274
2017,19,57,2,15
2017,19,57,3,26
2017,19,57,4,48
2017,19,57,5,8
2017,19,57,6,237
2017,19,57,8,38
2017,19,57,9,10
2017,19,57,10,100
2017,19,58,7,3
2017,20,52,1,4
2017,20,52,6,1
2017,20,53,7,5
2017,20,56,1,2
2017,20,57,0,1
2017,20,57,1,15
2017,20,57,6,3
2017,20,57,10,1
2017,21,52,1,21
2017,21,52,2,6
2017,21,52,3,5
2017,21,52,4,1
2017,21,52,5,7
2017,21,52,6,13
2017,21,52,8,4
2017,21,52,9,2
2017,21,53,7,8
2017,21,55,7,5
2017,21,56,1,14
2017,21,56,6,1
2017,21,57,0,9
2017,21,57,1,107
2017,21,57,2,14
2017,21,57,3,20
2017,21,57,4,2
2017,21,57,5,13
2017,21,57,6,51
2017,21,57,8,20
2017,21,57,9,8
2017,21,57,10,52
2017,22,52,1,6
2017,22,52,3,1
2017,22,52,5,2
2017,22,52,6,8
2017,22,52,8,1
2017,22,53,7,2
2017,22,56,1,4
2017,22,56,6,1
2017,22,57,0,4
2017,22,57,1,40
2017,22,57,2,1
2017,22,57,3,1
2017,22,57,4,1
2017,22,57,5,2
2017,22,57,6,11
2017,22,57,8,5
2017,22,57,9,1
2017,22,57,10,7
2017,23,52,1,1
2017,23,52,3,1
2017,23,56,1,1
2017,23,57,1,3
2017,23,57,6,1
2017,23,57,9,2
2017,24,52,0,5
2017,24,52,1,11
2017,24,52,2,1
2017,24,52,3,19
2017,24,52,4,2
2017,24,52,5,2
2017,24,52,6,43
2017,24,52,8,9
2017,24,52,9,4
2017,24,53,7,9
2017,24,55,7,4
2017,24,56,0,5
2017,24,56,1,12
2017,24,56,2,1
2017,24,56,3,3
2017,24,56,4,1
2017,24,56,5,2
2017,24,56,6,18
2017,24,56,9,1
2017,24,57,0,18
2017,24,57,1,130
2017,24,57,2,1
2017,24,57,3,13
2017,24,57,4,14
2017,24,57,5,5
2017,24,57,6,74
2017,24,57,8,17
2017,24,57,9,7
2017,24,57,10,45
2017,24,58,7,4
2017,25,51,8,4
2017,25,52,0,8
2017,25,52,1,19
2017,25,52,2,50
2017,25,52,3,6
2017,25,52,4,16
2017,25,52,5,14
2017,25,52,6,60
2017,25,52,8,7
2017,25,52,9,1
2017,25,52,10,5
2017,25,53,7,27
2017,25,55,7,5
2017,25,56,0,5
2017,25,56,1,8
2017,25,56,5,10
2017,25,56,6,7
2017,25,56,8,4
2017,25,56,9,1
2017,25,56,10,2
2017,25,57,0,32
2017,25,57,1,375
2017,25,57,2,13
2017,25,57,3,33
2017,25,57,4,48
2017,25,57,5,91
2017,25,57,6,294
2017,25,57,8,60
2017,25,57,9,13
2017,25,57,10,177
2017,25,58,7,6
2017,26,52,0,6
2017,26,52,1,51
2017,26,52,2,7
2017,26,52,3,19
2017,26,52,4,14
2017,26,52,5,13
2017,26,52,6,67
2017,26,52,8,6
2017,26,52,9,3
2017,26,52,10,1
2017,26,53,7,68
2017,26,55,7,13
2017,26,56,0,5
2017,26,56,1,18
2017,26,56,3,2
2017,26,56,4,2
2017,26,56,5,4
2017,26,56,6,11
2017,26,56,8,3
2017,26,56,9,1
2017,26,57,0,30
2017,26,57,1,244
2017,26,57,2,5
2017,26,57,3,60
2017,26,57,4,28
2017,26,57,5,21
2017,26,57,6,200
2017,26,57,8,31
2017,26,57,9,20
2017,26,57,10,156
2017,26,58,7,2
2017,27,52,0,2
2017,27,52,1,14
2017,27,52,2,3
2017,27,52,3,2
2017,27,52,4,3
2017,27,52,6,32
2017,27,52,9,1
2017,27,52,10,1
2017,27,53,7,38
2017,27,55,7,2
2017,27,56,0,3
2017,27,56,1,18
2017,27,56,4,1
2017,27,56,6,18
2017,27,57,0,8
2017,27,57,1,139
2017,27,57,2,2
2017,27,57,3,7
2017,27,57,4,8
2017,27,57,5,1
2017,27,57,6,104
2017,27,57,8,11
2017,27,57,9,7
2017,27,57,10,38
2017,27,58,7,3
2017,28,52,1,1
2017,28,53,7,3
2017,28,56,0,1
2017,28,56,1,3
2017,28,56,6,2
2017,28,57,1,9
2017,28,57,6,5
2017,28,57,9,1
2017,29,52,1,2
2017,29,53,7,2
2017,29,56,1,5
2017,29,57,1,12
2017,29,57,6,2
2017,30,52,1,8
2017,30,52,3,1
2017,30,52,5,7
2017,30,52,6,17
2017,30,52,8,1
2017,30,53,7,8
2017,30,55,7,2
2017,30,56,1,2
2017,30,56,10,1
2017,30,57,0,5
2017,30,57,1,66
2017,30,57,2,3
2017,30,57,3,9
2017,30,57,4,6
2017,30,57,5,7
2017,30,57,6,41
2017,30,57,8,6
2017,30,57,9,1
2017,30,57,10,19
2017,31,51,8,4
2017,31,52,0,1
2017,31,52,1,9
2017,31,52,6,3
2017,31,52,8,1
2017,31,53,7,7
2017,31,56,0,4
2017,31,56,1,11
2017,31,56,3,1
2017,31,56,6,2
2017,31,57,0,4
2017,31,57,1,85
2017,31,57,3,6
2017,31,57,5,1
2017,31,57,6,23
2017,31,57,8,1
2017,31,57,9,1
2017,31,57,10,16
2017,32,51,8,1
2017,32,52,1,51
2017,32,52,2,1
2017,32,52,3,10
2017,32,52,4,10
2017,32,52,5,7
2017,32,52,6,61
2017,32,52,8,3
2017,32,52,9,1
2017,32,53,7,32
2017,32,55,7,18
2017,32,56,0,1
2017,32,56,1,14
2017,32,56,4,5
2017,32,56,5,2
2017,32,56,6,11
2017,32,57,0,12
2017,32,57,1,366
2017,32,57,2,9
2017,32,57,3,33
2017,32,57,4,32
2017,32,57,5,19
2017,32,57,6,231
2017,32,57,8,39
2017,32,57,9,13
2017,32,57,10,90
2017,32,58,7,2
2017,33,52,6,3
2017,33,53,7,1
2017,33,57,0,1
2017,33,57,1,7
2017,33,57,3,1
2017,33,57,6,3
2017,33,57,10,1
2017,35,51,8,1
2017,35,51,9,2
2017,35,52,0,6
2017,35,52,1,15
2017,35,52,2,9
2017,35,52,3,19
2017,35,52,4,3
2017,35,52,5,7
2017,35,52,6,35
2017,35,52,8,4
2017,35,52,9,4
2017,35,53,7,18
2017,35,55,7,9
2017,35,56,0,2
2017,35,56,1,2
2017,35,56,4,1
2017,35,56,6,5
2017,35,56,10,1
2017,35,57,0,14
2017,35,57,1,184
2017,35,57,2,8
2017,35,57,3,10
2017,35,57,4,17
2017,35,57,5,16
2017,35,57,6,88
2017,35,57,8,23
2017,35,57,9,3
2017,35,57,10,104
2017,35,58,7,2
2017,36,52,0,1
2017,36,52,1,17
2017,36,52,2,1
2017,36,52,3,6
2017,36,52,4,23
2017,36,52,5,6
2017,36,52,6,67
2017,36,52,8,5
2017,36,52,9,2
2017,36,53,7,23
2017,36,55,7,22
2017,36,56,1,11
2017,36,56,4,2
2017,36,56,5,1
2017,36,56,6,10
2017,36,56,8,1
2017,36,57,0,25
2017,36,57,1,257
2017,36,57,2,12
2017,36,57,3,45
2017,36,57,4,59
2017,36,57,5,26
2017,36,57,6,242
2017,36,57,8,41
2017,36,57,9,18
2017,36,57,10,185
2017,37,51,8,5
2017,37,52,0,1
2017,37,52,1,29
2017,37,52,2,2
2017,37,52,3,2
2017,37,52,5,1
2017,37,52,6,37
2017,37,52,8,8
2017,37,52,10,1
2017,37,53,7,35
2017,37,55,7,10
2017,37,56,0,6
2017,37,56,1,14
2017,37,56,2,1
2017,37,56,4,2
2017,37,56,6,13
2017,37,56,8,3
2017,37,56,10,4
2017,37,57,0,13
2017,37,57,1,180
2017,37,57,2,5
2017,37,57,3,12
2017,37,57,4,17
2017,37,57,5,8
2017,37,57,6,121
2017,37,57,8,32
2017,37,57,9,6
2017,37,57,10,54
2017,37,58,7,2
2017,38,52,1,1
2017,38,53,7,4
2017,38,56,1,1
2017,38,57,0,2
2017,38,57,1,7
2017,39,52,1,2
2017,39,52,3,4
2017,39,52,6,3
2017,39,52,8,2
2017,39,52,10,1
2017,39,53,7,3
2017,39,56,6,1
2017,39,56,8,1
2017,39,57,0,5
2017,39,57,1,46
2017,39,57,3,3
2017,39,57,4,4
2017,39,57,5,1
2017,39,57,6,22
2017,39,57,8,2
2017,39,57,10,16
2017,40,52,1,11
2017,40,52,3,1
2017,40,52,4,4
2017,40,52,5,1
2017,40,52,6,16
2017,40,52,8,6
2017,40,52,9,2
2017,40,53,7,32
2017,40,55,7,8
2017,40,56,0,3
2017,40,56,4,2
2017,40,56,6,4
2017,40,57,0,8
2017,40,57,1,47
2017,40,57,2,10
2017,40,57,3,5
2017,40,57,4,10
2017,40,57,5,3
2017,40,57,6,33
2017,40,57,8,10
2017,40,57,9,8
2017,40,57,10,33
2017,41,52,1,3
2017,41,52,6,2
2017,41,53,7,3
2017,41,56,0,1
2017,41,56,1,2
2017,41,57,0,1
2017,41,57,1,16
2017,41,57,3,3
2017,41,57,6,1
2017,42,52,0,1
2017,42,52,1,13
2017,42,52,2,3
2017,42,52,3,3
2017,42,52,4,4
2017,42,52,5,19
2017,42,52,6,32
2017,42,52,8,3
2017,42,53,7,5
2017,42,55,7,5
2017,42,56,0,1
2017,42,56,1,3
2017,42,57,0,7
2017,42,57,1,101
2017,42,57,2,11
2017,42,57,3,13
2017,42,57,4,7
2017,42,57,5,38
2017,42,57,6,71
2017,42,57,8,6
2017,42,57,9,9
2017,42,57,10,44
2017,43,52,0,3
2017,43,52,1,7
2017,43,52,3,2
2017,43,52,4,2
2017,43,52,6,13
2017,43,52,8,2
2017,43,52,9,1
2017,43,53,7,17
2017,43,55,7,9
2017,43,56,0,5
2017,43,56,1,10
2017,43,56,3,1
2017,43,56,4,1
2017,43,56,5,3
2017,43,56,6,8
2017,43,57,0,9
2017,43,57,1,115
2017,43,57,2,3
2017,43,57,3,10
2017,43,57,4,14
2017,43,57,5,7
2017,43,57,6,72
2017,43,57,8,18
2017,43,57,9,7
2017,43,57,10,53
2017,43,58,7,1
2017,44,52,0,8
2017,44,52,1,33
2017,44,52,2,48
2017,44,52,3,61
2017,44,52,4,20
2017,44,52,5,35
2017,44,52,6,121
2017,44,52,8,77
2017,44,52,9,16
2017,44,52,10,11
2017,44,53,7,2
2017,44,55,7,24
2017,44,56,0,3
2017,44,56,1,14
2017,44,56,3,7
2017,44,56,4,3
2017,44,56,5,4
2017,44,56,6,12
2017,44,56,8,5
2017,44,56,9,1
2017,44,56,10,2
2017,44,57,0,81
2017,44,57,1,546
2017,44,57,2,93
2017,44,57,3,200
2017,44,57,4,75
2017,44,57,5,79
2017,44,57,6,311
2017,44,57,8,213
2017,44,57,9,48
2017,44,57,10,234
2017,44,58,7,7
2017,45,52,1,16
2017,45,52,2,1
2017,45,52,3,2
2017,45,52,4,3
2017,45,52,5,1
2017,45,52,6,35
2017,45,52,8,2
2017,45,52,9,1
2017,45,53,7,27
2017,45,55,7,8
2017,45,56,0,3
2017,45,56,1,7
2017,45,56,4,1
2017,45,56,5,1
2017,45,56,6,2
2017,45,56,9,1
2017,45,57,0,6
2017,45,57,1,126
2017,45,57,2,2
2017,45,57,3,12
2017,45,57,4,22
2017,45,57,5,9
2017,45,57,6,106
2017,45,57,8,12
2017,45,57,9,4
2017,45,57,10,25
2017,45,58,7,1
2017,46,51,8,1
2017,46,52,0,1
2017,46,52,1,8
2017,46,52,2,5
2017,46,52,3,5
2017,46,52,4,7
2017,46,52,5,1
2017,46,52,6,20
2017,46,52,8,8
2017,46,52,9,1
2017,46,52,10,1
2017,46,53,7,11
2017,46,55,7,6
2017,46,56,0,2
2017,46,56,6,2
2017,46,56,8,1
2017,46,57,0,12
2017,46,57,1,153
2017,46,57,2,13
2017,46,57,3,17
2017,46,57,4,31
2017,46,57,5,12
2017,46,57,6,109
2017,46,57,8,22
2017,46,57,9,13
2017,46,57,10,43
2017,46,58,7,2
2017,47,51,8,1
2017,47,52,1,18
2017,47,52,3,4
2017,47,52,6,35
2017,47,52,8,4
2017,47,52,9,2
2017,47,52,10,2
2017,47,53,7,10
2017,47,55,7,2
2017,47,56,0,2
2017,47,56,1,18
2017,47,56,6,3
2017,47,56,10,2
2017,47,57,0,6
2017,47,57,1,141
2017,47,57,2,2
2017,47,57,3,14
2017,47,57,4,1
2017,47,57,5,4
2017,47,57,6,93
2017,47,57,8,15
2017,47,57,9,7
2017,47,57,10,35
2017,47,58,7,6
2017,48,51,8,4
2017,48,52,1,4
2017,48,52,3,5
2017,48,52,4,1
2017,48,52,5,1
2017,48,52,6,21
2017,48,52,8,2
2017,48,52,9,2
2017,48,53,7,13
2017,48,55,7,8
2017,48,56,0,5
2017,48,56,1,6
2017,48,56,6,10
2017,48,56,8,1
2017,48,57,0,5
2017,48,57,1,102
2017,48,57,2,1
2017,48,57,3,4
2017,48,57,4,8
2017,48,57,5,3
2017,48,57,6,58
2017,48,57,8,15
2017,48,57,9,2
2017,48,57,10,17
2017,48,58,7,1
2017,49,51,8,1
2017,49,52,0,1
2017,49,52,1,3
2017,49,52,6,8
2017,49,53,7,9
2017,49,56,0,1
2017,49,56,1,3
2017,49,56,5,1
2017,49,56,6,5
2017,49,56,8,1
2017,49,57,0,3
2017,49,57,1,41
2017,49,57,2,1
2017,49,57,3,6
2017,49,57,4,1
2017,49,57,6,19
2017,49,57,8,2
2017,49,57,10,5
2017,50,51,8,1
2017,50,52,1,12
2017,50,52,2,6
2017,50,52,3,5
2017,50,52,4,3
2017,50,52,5,13
2017,50,52,6,23
2017,50,52,8,6
2017,50,52,10,3
2017,50,53,7,23
2017,50,55,7,2
2017,50,56,1,4
2017,50,56,3,1
2017,50,56,4,2
2017,50,56,6,1
2017,50,56,8,1
2017,50,56,10,2
2017,50,57,0,10
2017,50,57,1,114
2017,50,57,2,10
2017,50,57,3,14
2017,50,57,4,13
2017,50,57,5,26
2017,50,57,6,102
2017,50,57,8,19
2017,50,57,9,5
2017,50,57,10,93
2017,50,58,7,1
2017,51,52,1,12
2017,51,52,2,1
2017,51,52,3,10
2017,51,52,4,7
2017,51,52,5,8
2017,51,52,6,30
2017,51,52,8,5
2017,51,52,9,1
2017,51,53,7,6
2017,51,55,7,9
2017,51,56,0,2
2017,51,56,1,1
2017,51,56,5,1
2017,51,56,8,2
2017,51,57,0,14
2017,51,57,1,125
2017,51,57,2,18
2017,51,57,3,33
2017,51,57,4,26
2017,51,57,5,15
2017,51,57,6,84
2017,51,57,8,34
2017,51,57,9,13
2017,51,57,10,48
2017,52,52,1,7
2017,52,52,6,7
2017,52,52,8,1
2017,52,53,7,6
2017,52,55,7,3
2017,52,56,0,2
2017,52,56,1,3
2017,52,56,6,2
2017,52,57,0,1
2017,52,57,1,17
2017,52,57,2,1
2017,52,57,3,1
2017,52,57,4,1
2017,52,57,6,15
2017,52,57,8,5
2017,52,57,10,5
2017,53,51,8,2
2017,53,52,0,4
2017,53,52,1,33
2017,53,52,2,3
2017,53,52,3,10
2017,53,52,4,10
2017,53,52,6,37
2017,53,52,8,2
2017,53,52,9,1
2017,53,53,7,21
2017,53,55,7,7
2017,53,56,0,5
2017,53,56,1,7
2017,53,56,5,1
2017,53,56,6,8
2017,53,56,8,2
2017,53,57,0,17
2017,53,57,1,194
2017,53,57,2,15
2017,53,57,3,27
2017,53,57,4,22
2017,53,57,6,149
2017,53,57,8,17
2017,53,57,9,14
2017,53,57,10,28
2017,53,58,7,2
2017,54,52,0,1
2017,54,52,1,6
2017,54,52,6,7
2017,54,52,8,1
2017,54,53,7,5
2017,54,55,7,8
2017,54,56,0,1
2017,54,56,1,3
2017,54,56,6,3
2017,54,57,0,3
2017,54,57,1,15
2017,54,57,2,1
2017,54,57,3,2
2017,54,57,4,1
2017,54,57,5,1
2017,54,57,6,7
2017,54,57,8,1
2017,54,57,9,1
2017,54,57,10,2
2017,55,52,1,3
2017,55,53,7,5
2017,55,56,1,2
2017,55,57,1,5
2017,55,57,6,3
2017,55,57,8,1
2017,56,51,8,1
2017,56,52,1,1
2017,56,52,6,2
2017,56,52,8,1
2017,56,52,10,1
2017,56,53,7,5
2017,56,56,1,2
2017,56,56,6,1
2017,56,57,1,24
2017,56,57,2,1
2017,56,57,3,1
2017,56,57,4,1
2017,56,57,6,4
2017,56,57,8,6
2017,56,57,9,4
2017,56,57,10,9
2017,57,52,1,2
2017,57,52,2,1
2017,57,52,6,6
2017,57,53,7,1
2017,57,55,7,3
2017,57,56,0,1
2017,57,56,1,2
2017,57,56,6,1
2017,57,57,0,1
2017,57,57,1,38
2017,57,57,2,1
2017,57,57,3,1
2017,57,57,4,1
2017,57,57,6,15
2017,57,57,8,3
2017,57,57,9,5
2017,57,57,10,15
2017,57,58,7,2
2017,58,52,1,1
2017,58,52,3,2
2017,58,52,5,1
2017,58,52,6,3
2017,58,52,9,1
2017,58,53,7,6
2017,58,55,7,1
2017,58,56,1,4
2017,58,56,6,2
2017,58,56,8,1
2017,58,57,0,4
2017,58,57,1,103
2017,58,57,3,3
2017,58,57,4,2
2017,58,57,5,3
2017,58,57,6,11
2017,58,57,8,2
2017,58,57,9,5
2017,58,57,10,8
2017,59,52,1,17
2017,59,52,2,10
2017,59,52,3,17
2017,59,52,4,9
2017,59,52,5,17
2017,59,52,6,46
2017,59,52,8,12
2017,59,52,9,2
2017,59,52,10,1
2017,59,55,7,19
2017,59,56,0,1
2017,59,56,1,1
2017,59,56,5,3
2017,59,56,6,11
2017,59,56,9,1
2017,59,57,0,32
2017,59,57,1,138
2017,59,57,2,25
2017,59,57,3,48
2017,59,57,4,29
2017,59,57,5,25
2017,59,57,6,185
2017,59,57,8,29
2017,59,57,9,18
2017,59,57,10,107
2017,60,52,0,1
2017,60,52,2,2
2017,60,52,3,2
2017,60,52,4,1
2017,60,53,7,2
2017,60,56,0,1
2017,60,57,0,1
2017,60,57,1,3
2017,60,57,2,1
2017,60,57,3,4
2017,60,57,6,1
2017,60,57,8,2
2017,60,57,9,2
2017,60,58,7,1
2017,61,53,7,2
2017,62,52,1,3
2017,62,52,3,1
2017,62,52,4,1
2017,62,52,5,1
2017,62,52,6,3
2017,62,52,10,1
2017,62,53,7,7
2017,62,55,7,1
2017,62,56,0,1
2017,62,56,1,1
2017,62,56,6,6
