Year,LGAID,OSGID,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2016,13,80,289,311.1,311.1
2016,13,81,5,5.4,5.4
2016,13,89,17,18.3,18.3
2016,13,93,2,2.2,2.2
2016,13,96,1,1.1,1.1
2016,13,99,16,17.2,17.2
2016,38,107,5,3.2,3.2
2016,38,0,159,102.4,102.4
2016,38,1,120,77.3,77.3
2016,38,2,74,47.7,47.7
2016,38,3,262,168.8,168.8
2016,38,4,111,71.5,71.5
2016,38,108,344,221.6,221.6
2016,38,109,4,2.6,2.6
2016,38,110,11,7.1,7.1
2016,38,5,21,13.5,13.5
2016,38,6,4,2.6,2.6
2016,38,112,4,2.6,2.6
2016,38,7,33,21.3,21.3
2016,38,8,35,22.5,22.5
2016,38,9,27,17.4,17.4
2016,38,10,21,13.5,13.5
2016,38,11,55,35.4,35.4
2016,38,12,60,38.7,38.7
2016,38,13,14,9.0,9.0
2016,38,14,4,2.6,2.6
2016,38,15,19,12.2,12.2
2016,38,16,85,54.8,54.8
2016,38,17,67,43.2,43.2
2016,38,18,4,2.6,2.6
2016,38,19,39,25.1,25.1
2016,38,20,698,449.7,449.7
2016,38,21,93,59.9,59.9
2016,38,22,12,7.7,7.7
2016,38,23,47,30.3,30.3
2016,38,24,1,0.6,0.6
2016,38,26,410,264.1,264.1
2016,38,27,293,188.8,188.8
2016,38,28,2,1.3,1.3
2016,38,29,422,271.9,271.9
2016,38,30,781,503.1,503.1
2016,38,31,295,190.0,190.0
2016,38,32,37,23.8,23.8
2016,38,33,421,271.2,271.2
2016,38,34,1,0.6,0.6
2016,38,35,735,473.5,473.5
2016,38,36,54,34.8,34.8
2016,38,38,389,250.6,250.6
2016,38,39,10,6.4,6.4
2016,38,42,4,2.6,2.6
2016,38,45,84,54.1,54.1
2016,38,46,32,20.6,20.6
2016,38,48,8,5.2,5.2
2016,38,49,44,28.3,28.3
2016,38,50,515,331.8,331.8
2016,38,51,1,0.6,0.6
2016,38,52,91,58.6,58.6
2016,38,53,245,157.8,157.8
2016,38,54,27,17.4,17.4
2016,38,55,9,5.8,5.8
2016,38,56,93,59.9,59.9
2016,38,57,55,35.4,35.4
2016,38,58,10,6.4,6.4
2016,38,59,47,30.3,30.3
2016,38,60,3,1.9,1.9
2016,38,61,3,1.9,1.9
2016,38,62,4,2.6,2.6
2016,38,65,64,41.2,41.2
2016,38,66,3,1.9,1.9
2016,38,72,4,2.6,2.6
2016,38,74,174,112.1,112.1
2016,38,75,11,7.1,7.1
2016,38,77,19,12.2,12.2
2016,38,78,604,389.1,389.1
2016,38,79,82,52.8,52.8
2016,38,80,352,226.8,226.8
2016,38,81,7,4.5,4.5
2016,38,89,19,12.2,12.2
2016,38,93,6,3.9,3.9
2016,38,96,9,5.8,5.8
2016,38,97,1,0.6,0.6
2016,38,101,2,1.3,1.3
2016,38,102,1,0.6,0.6
2016,38,104,1,0.6,0.6
2015,50,107,2,1.8,2.0
2015,50,0,125,115.0,123.2
2015,50,1,153,140.8,150.8
2015,50,2,52,47.9,51.2
2015,50,3,294,270.6,289.7
2015,50,4,226,208.0,222.7
2015,50,108,435,400.3,428.7
2015,50,109,4,3.7,3.9
2015,50,110,9,8.3,8.9
2015,50,5,29,26.7,28.6
2015,50,112,7,6.4,6.9
2015,50,7,16,14.7,15.8
2015,50,8,15,13.8,14.8
2015,50,9,15,13.8,14.8
2015,50,10,13,12.0,12.8
2015,50,11,38,35.0,37.4
2015,50,12,35,32.2,34.5
2015,50,13,11,10.1,10.8
2015,50,15,28,25.8,27.6
2015,50,16,48,44.2,47.3
2015,50,17,125,115.0,123.2
2015,50,18,1,0.9,1.0
2015,50,19,16,14.7,15.8
2015,50,20,1137,1046.4,1120.4
2015,50,21,159,146.3,156.7
2015,50,22,5,4.6,4.9
2015,50,23,104,95.7,102.5
2015,50,24,1,0.9,1.0
2015,50,25,1,0.9,1.0
2015,50,26,857,788.7,844.5
2015,50,27,340,312.9,335.0
2015,50,28,14,12.9,13.8
2015,50,29,488,449.1,480.9
2015,50,30,1581,1455.0,1558.0
2015,50,31,409,376.4,403.0
2015,50,32,81,74.5,79.8
2015,50,33,280,257.7,275.9
2015,50,34,6,5.5,5.9
2015,50,35,890,819.1,877.0
2015,50,36,49,45.1,48.3
2015,50,38,604,555.9,595.2
2015,50,39,14,12.9,13.8
2015,50,41,3,2.8,3.0
2015,50,45,59,54.3,58.1
2015,50,46,27,24.8,26.6
2015,50,48,21,19.3,20.7
2015,50,49,33,30.4,32.5
2015,50,50,335,308.3,330.1
2015,50,51,1,0.9,1.0
2015,50,52,109,100.3,107.4
2015,50,53,185,170.3,182.3
2015,50,54,6,5.5,5.9
2015,50,55,24,22.1,23.7
2015,50,56,160,147.3,157.7
2015,50,57,56,51.5,55.2
2015,50,58,16,14.7,15.8
2015,50,59,43,39.6,42.4
2015,50,60,4,3.7,3.9
2015,50,61,9,8.3,8.9
2015,50,62,4,3.7,3.9
2015,50,63,1,0.9,1.0
2015,50,65,35,32.2,34.5
2015,50,66,1,0.9,1.0
2015,50,72,3,2.8,3.0
2015,50,74,121,111.4,119.2
2015,50,75,13,12.0,12.8
2015,50,76,18,16.6,17.7
2015,50,77,70,64.4,69.0
2015,50,78,677,623.1,667.1
2015,50,79,19,17.5,18.7
2015,50,80,483,444.5,476.0
2015,50,81,18,16.6,17.7
2015,50,88,1,0.9,1.0
2015,50,89,2,1.8,2.0
2015,50,93,3,2.8,3.0
2015,50,96,1,0.9,1.0
2015,50,97,2,1.8,2.0
2015,50,98,6,5.5,5.9
2015,50,99,11,10.1,10.8
2015,50,100,2,1.8,2.0
2015,50,102,1,0.9,1.0
2015,50,103,6,5.5,5.9
2015,71,0,3,2.8,41.8
2015,71,1,7,6.4,97.5
2015,71,2,1,0.9,13.9
2015,71,3,13,12.0,181.1
2015,71,4,7,6.4,97.5
2015,71,108,25,23.0,348.2
2015,71,8,7,6.4,97.5
2015,71,11,2,1.8,27.9
2015,71,12,2,1.8,27.9
2015,71,13,2,1.8,27.9
2015,71,16,17,15.6,236.8
2015,71,17,3,2.8,41.8
2015,71,19,19,17.5,264.7
2015,71,20,29,26.7,404.0
2015,71,21,3,2.8,41.8
2015,71,23,3,2.8,41.8
2015,71,26,42,38.7,585.0
2015,71,27,28,25.8,390.0
2015,71,28,1,0.9,13.9
2015,71,29,19,17.5,264.7
2015,71,30,22,20.2,306.4
2015,71,31,3,2.8,41.8
2015,71,33,21,19.3,292.5
2015,71,35,103,94.8,1434.7
2015,71,36,4,3.7,55.7
2015,71,45,11,10.1,153.2
2015,71,49,4,3.7,55.7
2015,71,50,12,11.0,167.2
2015,71,52,18,16.6,250.7
2015,71,53,4,3.7,55.7
2015,71,54,3,2.8,41.8
2015,71,57,8,7.4,111.4
2015,71,65,6,5.5,83.6
2015,71,66,5,4.6,69.6
2015,71,72,1,0.9,13.9
2015,71,74,3,2.8,41.8
2015,71,75,1,0.9,13.9
2015,71,77,4,3.7,55.7
2015,71,78,11,10.1,153.2
2015,71,79,8,7.4,111.4
2015,71,81,1,0.9,13.9
2015,71,97,1,0.9,13.9
2015,71,100,4,3.7,55.7
2015,71,103,3,2.8,41.8
2015,71,105,2,1.8,27.9
2015,0,107,2,1.6,1.6
2015,0,0,154,122.1,122.1
2015,0,1,136,107.9,107.9
2015,0,2,84,66.6,66.6
2015,0,3,189,149.9,149.9
2015,0,4,125,99.1,99.1
2015,0,108,235,186.4,186.4
2015,0,109,3,2.4,2.4
2015,0,110,7,5.6,5.6
2015,0,5,24,19.0,19.0
2015,0,6,4,3.2,3.2
2015,0,112,2,1.6,1.6
2015,0,113,1,0.8,0.8
2015,0,7,23,18.2,18.2
2015,0,8,35,27.8,27.8
2015,0,9,23,18.2,18.2
2015,0,10,11,8.7,8.7
2015,0,11,77,61.1,61.1
2015,0,12,49,38.9,38.9
2015,0,13,4,3.2,3.2
2015,0,14,1,0.8,0.8
2015,0,15,15,11.9,11.9
2015,0,16,44,34.9,34.9
2015,0,17,53,42.0,42.0
2015,0,20,682,540.9,540.9
2015,0,21,65,51.6,51.6
2015,0,22,5,4.0,4.0
2015,0,23,42,33.3,33.3
2015,0,24,1,0.8,0.8
2015,0,26,652,517.1,517.1
2015,0,27,249,197.5,197.5
2015,0,29,361,286.3,286.3
2015,0,30,1045,828.8,828.8
2015,0,31,347,275.2,275.2
2015,0,32,66,52.3,52.3
2015,0,33,269,213.3,213.3
2015,0,34,1,0.8,0.8
2015,0,35,727,576.6,576.6
2015,0,36,138,109.4,109.4
2015,0,38,375,297.4,297.4
2015,0,39,17,13.5,13.5
2015,0,41,1,0.8,0.8
2015,0,42,46,36.5,36.5
2015,0,45,68,53.9,53.9
2015,0,46,11,8.7,8.7
2015,0,48,9,7.1,7.1
2015,0,49,23,18.2,18.2
2015,0,50,341,270.4,270.4
2015,0,52,50,39.7,39.7
2015,0,53,159,126.1,126.1
2015,0,54,3,2.4,2.4
2015,0,55,24,19.0,19.0
2015,0,56,53,42.0,42.0
2015,0,57,41,32.5,32.5
2015,0,58,12,9.5,9.5
2015,0,59,37,29.3,29.3
2015,0,60,3,2.4,2.4
2015,0,62,4,3.2,3.2
2015,0,63,1,0.8,0.8
2015,0,65,61,48.4,48.4
2015,0,66,3,2.4,2.4
2015,0,72,5,4.0,4.0
2015,0,74,122,96.8,96.8
2015,0,75,52,41.2,41.2
2015,0,76,51,40.4,40.4
2015,0,77,5,4.0,4.0
2015,0,78,518,410.8,410.8
2015,0,79,34,27.0,27.0
2015,0,80,1100,872.4,872.4
2015,0,81,32,25.4,25.4
2015,0,89,3,2.4,2.4
2015,0,96,1,0.8,0.8
2015,0,100,2,1.6,1.6
2015,0,102,1,0.8,0.8
2015,0,103,5,4.0,4.0
2015,0,104,2,1.6,1.6
2015,0,105,1,0.8,0.8
2015,15,107,2,3.3,6.1
2015,15,0,65,105.9,199.5
2015,15,1,63,102.7,193.4
2015,15,2,33,53.8,101.3
2015,15,3,117,190.7,359.2
2015,15,4,53,86.4,162.7
2015,15,108,166,270.5,509.6
2015,15,110,2,3.3,6.1
2015,15,5,6,9.8,18.4
2015,15,7,13,21.2,39.9
2015,15,8,20,32.6,61.4
2015,15,9,13,21.2,39.9
2015,15,10,10,16.3,30.7
2015,15,11,36,58.7,110.5
2015,15,12,26,42.4,79.8
2015,15,13,8,13.0,24.6
2015,15,15,11,17.9,33.8
2015,15,16,25,40.7,76.7
2015,15,17,31,50.5,95.2
2015,15,19,2,3.3,6.1
2015,15,20,281,458.0,862.6
2015,15,21,17,27.7,52.2
2015,15,22,2,3.3,6.1
2015,15,23,10,16.3,30.7
2015,15,26,142,231.4,435.9
2015,15,27,57,92.9,175.0
2015,15,28,1,1.6,3.1
2015,15,29,46,75.0,141.2
2015,15,30,85,138.5,260.9
2015,15,31,89,145.1,273.2
2015,15,32,26,42.4,79.8
2015,15,33,42,68.5,128.9
2015,15,35,226,368.3,693.8
2015,15,36,11,17.9,33.8
2015,15,38,79,128.8,242.5
2015,15,39,4,6.5,12.3
2015,15,44,1,1.6,3.1
2015,15,45,26,42.4,79.8
2015,15,46,15,24.4,46.0
2015,15,48,2,3.3,6.1
2015,15,49,16,26.1,49.1
2015,15,50,151,246.1,463.5
2015,15,52,30,48.9,92.1
2015,15,53,49,79.9,150.4
2015,15,54,2,3.3,6.1
2015,15,55,5,8.1,15.3
2015,15,56,51,83.1,156.6
2015,15,57,46,75.0,141.2
2015,15,58,14,22.8,43.0
2015,15,59,4,6.5,12.3
2015,15,60,5,8.1,15.3
2015,15,62,2,3.3,6.1
2015,15,65,26,42.4,79.8
2015,15,66,1,1.6,3.1
2015,15,74,36,58.7,110.5
2015,15,75,5,8.1,15.3
2015,15,76,3,4.9,9.2
2015,15,77,19,31.0,58.3
2015,15,78,348,567.2,1068.3
2015,15,79,37,60.3,113.6
2015,15,80,52,84.7,159.6
2015,15,81,3,4.9,9.2
2015,15,86,1,1.6,3.1
2015,15,89,2,3.3,6.1
2015,15,91,3,4.9,9.2
2015,15,93,3,4.9,9.2
2015,15,96,3,4.9,9.2
2015,15,100,1,1.6,3.1
2015,15,103,3,4.9,9.2
2015,15,105,2,3.3,6.1
2015,31,107,4,6.5,13.9
2015,31,0,21,34.2,73.0
2015,31,1,27,44.0,93.8
2015,31,2,13,21.2,45.2
2015,31,3,45,73.3,156.4
2015,31,4,30,48.9,104.2
2015,31,108,76,123.9,264.1
2015,31,110,3,4.9,10.4
2015,31,7,9,14.7,31.3
2015,31,8,4,6.5,13.9
2015,31,9,9,14.7,31.3
2015,31,10,5,8.1,17.4
2015,31,11,18,29.3,62.5
2015,31,12,19,31.0,66.0
2015,31,13,1,1.6,3.5
2015,31,15,5,8.1,17.4
2015,31,16,18,29.3,62.5
2015,31,17,6,9.8,20.8
2015,31,19,11,17.9,38.2
2015,31,20,115,187.4,399.6
2015,31,21,3,4.9,10.4
2015,31,22,2,3.3,6.9
2015,31,23,4,6.5,13.9
2015,31,24,1,1.6,3.5
2015,31,26,65,105.9,225.8
2015,31,27,70,114.1,243.2
2015,31,29,27,44.0,93.8
2015,31,30,35,57.0,121.6
2015,31,31,17,27.7,59.1
2015,31,32,2,3.3,6.9
2015,31,33,13,21.2,45.2
2015,31,35,145,236.3,503.8
2015,31,36,1,1.6,3.5
2015,31,38,48,78.2,166.8
2015,31,39,1,1.6,3.5
2015,31,41,1,1.6,3.5
2015,31,45,15,24.4,52.1
2015,31,46,9,14.7,31.3
2015,31,49,4,6.5,13.9
2015,31,50,34,55.4,118.1
2015,31,52,21,34.2,73.0
2015,31,53,15,24.4,52.1
2015,31,54,1,1.6,3.5
2015,31,56,10,16.3,34.7
2015,31,57,7,11.4,24.3
2015,31,58,10,16.3,34.7
2015,31,60,4,6.5,13.9
2015,31,61,1,1.6,3.5
2015,31,62,2,3.3,6.9
2015,31,65,11,17.9,38.2
2015,31,72,1,1.6,3.5
2015,31,74,13,21.2,45.2
2015,31,75,7,11.4,24.3
2015,31,76,1,1.6,3.5
2015,31,77,82,133.6,284.9
2015,31,78,153,249.4,531.6
2015,31,79,7,11.4,24.3
2015,31,80,56,91.3,194.6
2015,31,81,2,3.3,6.9
2015,31,93,2,3.3,6.9
2015,31,103,1,1.6,3.5
2015,16,0,80,167.2,167.2
2015,16,1,80,167.2,167.2
2015,16,2,19,39.7,39.7
2015,16,3,127,265.5,265.5
2015,16,4,43,89.9,89.9
2015,16,108,236,493.3,493.3
2015,16,109,3,6.3,6.3
2015,16,110,1,2.1,2.1
2015,16,5,6,12.5,12.5
2015,16,6,1,2.1,2.1
2015,16,7,23,48.1,48.1
2015,16,8,22,46.0,46.0
2015,16,9,19,39.7,39.7
2015,16,10,27,56.4,56.4
2015,16,11,42,87.8,87.8
2015,16,12,49,102.4,102.4
2015,16,13,5,10.5,10.5
2015,16,15,5,10.5,10.5
2015,16,16,28,58.5,58.5
2015,16,17,22,46.0,46.0
2015,16,18,1,2.1,2.1
2015,16,19,12,25.1,25.1
2015,16,20,272,568.6,568.6
2015,16,21,32,66.9,66.9
2015,16,22,3,6.3,6.3
2015,16,23,3,6.3,6.3
2015,16,24,2,4.2,4.2
2015,16,26,126,263.4,263.4
2015,16,27,129,269.7,269.7
2015,16,28,1,2.1,2.1
2015,16,29,79,165.1,165.1
2015,16,30,269,562.3,562.3
2015,16,31,106,221.6,221.6
2015,16,32,8,16.7,16.7
2015,16,33,147,307.3,307.3
2015,16,35,308,643.9,643.9
2015,16,36,44,92.0,92.0
2015,16,38,96,200.7,200.7
2015,16,39,5,10.5,10.5
2015,16,41,1,2.1,2.1
2015,16,45,91,190.2,190.2
2015,16,46,15,31.4,31.4
2015,16,49,32,66.9,66.9
2015,16,50,229,478.7,478.7
2015,16,52,95,198.6,198.6
2015,16,53,82,171.4,171.4
2015,16,54,6,12.5,12.5
2015,16,55,3,6.3,6.3
2015,16,56,61,127.5,127.5
2015,16,57,39,81.5,81.5
2015,16,58,2,4.2,4.2
2015,16,59,6,12.5,12.5
2015,16,60,2,4.2,4.2
2015,16,65,24,50.2,50.2
2015,16,74,50,104.5,104.5
2015,16,75,6,12.5,12.5
2015,16,77,9,18.8,18.8
2015,16,78,345,721.2,721.2
2015,16,79,49,102.4,102.4
2015,16,80,95,198.6,198.6
2015,16,81,12,25.1,25.1
2015,16,89,1,2.1,2.1
2015,16,93,4,8.4,8.4
2015,16,96,2,4.2,4.2
2015,16,97,4,8.4,8.4
2015,16,100,20,41.8,41.8
2015,16,101,2,4.2,4.2
2015,16,103,3,6.3,6.3
2015,17,107,2,5.5,14.4
2015,17,0,43,118.5,308.8
2015,17,1,34,93.7,244.2
2015,17,2,3,8.3,21.5
2015,17,3,56,154.3,402.2
2015,17,4,45,124.0,323.2
2015,17,108,45,124.0,323.2
2015,17,110,1,2.8,7.2
2015,17,5,3,8.3,21.5
2015,17,7,2,5.5,14.4
2015,17,8,8,22.0,57.5
2015,17,9,3,8.3,21.5
2015,17,10,1,2.8,7.2
2015,17,11,7,19.3,50.3
2015,17,12,11,30.3,79.0
2015,17,13,1,2.8,7.2
2015,17,14,4,11.0,28.7
2015,17,15,11,30.3,79.0
2015,17,16,16,44.1,114.9
2015,17,17,18,49.6,129.3
2015,17,19,16,44.1,114.9
2015,17,20,139,382.9,998.3
2015,17,21,27,74.4,193.9
2015,17,22,4,11.0,28.7
2015,17,23,4,11.0,28.7
2015,17,26,31,85.4,222.7
2015,17,27,40,110.2,287.3
2015,17,28,1,2.8,7.2
2015,17,29,16,44.1,114.9
2015,17,30,35,96.4,251.4
2015,17,31,21,57.8,150.8
2015,17,32,6,16.5,43.1
2015,17,33,16,44.1,114.9
2015,17,35,84,231.4,603.3
2015,17,36,1,2.8,7.2
2015,17,38,43,118.5,308.8
2015,17,39,3,8.3,21.5
2015,17,45,12,33.1,86.2
2015,17,46,8,22.0,57.5
2015,17,49,1,2.8,7.2
2015,17,50,45,124.0,323.2
2015,17,52,29,79.9,208.3
2015,17,53,13,35.8,93.4
2015,17,54,1,2.8,7.2
2015,17,56,9,24.8,64.6
2015,17,57,6,16.5,43.1
2015,17,58,6,16.5,43.1
2015,17,59,1,2.8,7.2
2015,17,60,1,2.8,7.2
2015,17,65,15,41.3,107.7
2015,17,66,2,5.5,14.4
2015,17,74,5,13.8,35.9
2015,17,76,2,5.5,14.4
2015,17,77,3,8.3,21.5
2015,17,78,156,429.7,1120.4
2015,17,79,2,5.5,14.4
2015,17,80,26,71.6,186.7
2015,17,81,4,11.0,28.7
2015,17,96,1,2.8,7.2
2015,17,103,2,5.5,14.4
2015,25,0,7,19.3,82.1
2015,25,1,9,24.8,105.5
2015,25,3,6,16.5,70.3
2015,25,4,5,13.8,58.6
2015,25,108,20,55.1,234.5
2015,25,5,2,5.5,23.4
2015,25,6,1,2.8,11.7
2015,25,7,2,5.5,23.4
2015,25,8,2,5.5,23.4
2015,25,11,2,5.5,23.4
2015,25,12,2,5.5,23.4
2015,25,13,2,5.5,23.4
2015,25,15,3,8.3,35.2
2015,25,16,1,2.8,11.7
2015,25,17,4,11.0,46.9
2015,25,18,1,2.8,11.7
2015,25,19,11,30.3,129.0
2015,25,20,61,168.0,715.1
2015,25,21,4,11.0,46.9
2015,25,22,1,2.8,11.7
2015,25,26,11,30.3,129.0
2015,25,27,27,74.4,316.5
2015,25,29,4,11.0,46.9
2015,25,30,18,49.6,211.0
2015,25,31,4,11.0,46.9
2015,25,32,5,13.8,58.6
2015,25,33,1,2.8,11.7
2015,25,35,60,165.3,703.4
2015,25,36,1,2.8,11.7
2015,25,38,4,11.0,46.9
2015,25,45,3,8.3,35.2
2015,25,46,1,2.8,11.7
2015,25,49,2,5.5,23.4
2015,25,50,10,27.5,117.2
2015,25,52,27,74.4,316.5
2015,25,53,7,19.3,82.1
2015,25,56,4,11.0,46.9
2015,25,57,8,22.0,93.8
2015,25,58,6,16.5,70.3
2015,25,60,1,2.8,11.7
2015,25,66,3,8.3,35.2
2015,25,69,2,5.5,23.4
2015,25,74,2,5.5,23.4
2015,25,75,2,5.5,23.4
2015,25,77,1,2.8,11.7
2015,25,78,18,49.6,211.0
2015,25,79,6,16.5,70.3
2015,25,80,15,41.3,175.8
2015,25,81,2,5.5,23.4
2015,25,86,1,2.8,11.7
2015,25,91,2,5.5,23.4
2015,25,93,5,13.8,58.6
2015,25,101,4,11.0,46.9
2015,25,103,1,2.8,11.7
2015,30,107,4,11.0,28.9
2015,30,0,8,22.0,57.8
2015,30,1,14,38.6,101.1
2015,30,2,3,8.3,21.7
2015,30,3,18,49.6,130.0
2015,30,4,15,41.3,108.3
2015,30,108,30,82.6,216.6
2015,30,110,1,2.8,7.2
2015,30,8,3,8.3,21.7
2015,30,9,9,24.8,65.0
2015,30,10,1,2.8,7.2
2015,30,11,12,33.1,86.7
2015,30,12,5,13.8,36.1
2015,30,13,1,2.8,7.2
2015,30,16,9,24.8,65.0
2015,30,17,5,13.8,36.1
2015,30,18,1,2.8,7.2
2015,30,19,5,13.8,36.1
2015,30,20,51,140.5,368.3
2015,30,22,1,2.8,7.2
2015,30,23,3,8.3,21.7
2015,30,26,69,190.1,498.3
2015,30,27,56,154.3,404.4
2015,30,29,35,96.4,252.7
2015,30,30,55,151.5,397.2
2015,30,31,10,27.5,72.2
2015,30,32,5,13.8,36.1
2015,30,33,11,30.3,79.4
2015,30,35,56,154.3,404.4
2015,30,36,6,16.5,43.3
2015,30,38,3,8.3,21.7
2015,30,41,1,2.8,7.2
2015,30,45,1,2.8,7.2
2015,30,46,4,11.0,28.9
2015,30,49,1,2.8,7.2
2015,30,50,4,11.0,28.9
2015,30,52,9,24.8,65.0
2015,30,53,4,11.0,28.9
2015,30,54,3,8.3,21.7
2015,30,55,4,11.0,28.9
2015,30,56,6,16.5,43.3
2015,30,57,17,46.8,122.8
2015,30,58,6,16.5,43.3
2015,30,65,9,24.8,65.0
2015,30,74,9,24.8,65.0
2015,30,77,1,2.8,7.2
2015,30,78,40,110.2,288.9
2015,30,79,2,5.5,14.4
2015,30,80,5,13.8,36.1
2015,30,86,1,2.8,7.2
2015,30,88,1,2.8,7.2
2015,30,91,1,2.8,7.2
2015,30,93,2,5.5,14.4
2015,30,96,3,8.3,21.7
2015,30,100,2,5.5,14.4
2015,30,103,6,16.5,43.3
2015,59,107,9,8.2,8.2
2015,59,0,177,161.0,161.0
2015,59,1,141,128.3,128.3
2015,59,2,56,51.0,51.0
2015,59,3,257,233.8,233.8
2015,59,4,191,173.8,173.8
2015,59,108,276,251.1,251.1
2015,59,109,5,4.5,4.5
2015,59,110,12,10.9,10.9
2015,59,5,15,13.6,13.6
2015,59,6,2,1.8,1.8
2015,59,7,22,20.0,20.0
2015,59,8,19,17.3,17.3
2015,59,9,16,14.6,14.6
2015,59,10,17,15.5,15.5
2015,59,11,78,71.0,71.0
2015,59,12,55,50.0,50.0
2015,59,13,21,19.1,19.1
2015,59,14,5,4.5,4.5
2015,59,15,24,21.8,21.8
2015,59,16,47,42.8,42.8
2015,59,17,49,44.6,44.6
2015,59,18,1,0.9,0.9
2015,59,19,22,20.0,20.0
2015,59,20,779,708.8,708.8
2015,59,21,25,22.7,22.7
2015,59,22,11,10.0,10.0
2015,59,23,47,42.8,42.8
2015,59,26,451,410.3,410.3
2015,59,27,251,228.4,228.4
2015,59,28,4,3.6,3.6
2015,59,29,252,229.3,229.3
2015,59,30,628,571.4,571.4
2015,59,31,397,361.2,361.2
2015,59,32,55,50.0,50.0
2015,59,33,181,164.7,164.7
2015,59,34,3,2.7,2.7
2015,59,35,807,734.3,734.3
2015,59,36,45,40.9,40.9
2015,59,37,1,0.9,0.9
2015,59,38,252,229.3,229.3
2015,59,39,8,7.3,7.3
2015,59,41,2,1.8,1.8
2015,59,42,3,2.7,2.7
2015,59,44,1,0.9,0.9
2015,59,45,114,103.7,103.7
2015,59,46,19,17.3,17.3
2015,59,48,9,8.2,8.2
2015,59,49,42,38.2,38.2
2015,59,50,320,291.2,291.2
2015,59,51,1,0.9,0.9
2015,59,52,94,85.5,85.5
2015,59,53,162,147.4,147.4
2015,59,54,24,21.8,21.8
2015,59,55,17,15.5,15.5
2015,59,56,255,232.0,232.0
2015,59,57,84,76.4,76.4
2015,59,58,14,12.7,12.7
2015,59,59,52,47.3,47.3
2015,59,60,10,9.1,9.1
2015,59,62,15,13.6,13.6
2015,59,65,56,51.0,51.0
2015,59,66,2,1.8,1.8
2015,59,72,2,1.8,1.8
2015,59,74,120,109.2,109.2
2015,59,75,14,12.7,12.7
2015,59,76,19,17.3,17.3
2015,59,77,49,44.6,44.6
2015,59,78,622,565.9,565.9
2015,59,79,104,94.6,94.6
2015,59,80,405,368.5,368.5
2015,59,81,46,41.9,41.9
2015,59,87,1,0.9,0.9
2015,59,93,2,1.8,1.8
2015,59,96,3,2.7,2.7
2015,59,97,1,0.9,0.9
2015,59,100,2,1.8,1.8
2015,59,102,1,0.9,0.9
2015,59,103,9,8.2,8.2
2015,59,105,1,0.9,0.9
2015,18,107,2,1.1,1.1
2015,18,0,57,32.6,32.6
2015,18,1,72,41.2,41.2
2015,18,2,24,13.7,13.7
2015,18,3,136,77.8,77.8
2015,18,4,102,58.4,58.4
2015,18,108,148,84.7,84.7
2015,18,109,4,2.3,2.3
2015,18,110,4,2.3,2.3
2015,18,5,32,18.3,18.3
2015,18,6,2,1.1,1.1
2015,18,112,2,1.1,1.1
2015,18,113,1,0.6,0.6
2015,18,7,12,6.9,6.9
2015,18,8,25,14.3,14.3
2015,18,9,4,2.3,2.3
2015,18,10,13,7.4,7.4
2015,18,11,20,11.4,11.4
2015,18,12,38,21.7,21.7
2015,18,13,5,2.9,2.9
2015,18,14,1,0.6,0.6
2015,18,15,9,5.2,5.2
2015,18,16,26,14.9,14.9
2015,18,17,18,10.3,10.3
2015,18,20,524,299.9,299.9
2015,18,21,53,30.3,30.3
2015,18,22,7,4.0,4.0
2015,18,23,71,40.6,40.6
2015,18,24,2,1.1,1.1
2015,18,26,908,519.6,519.6
2015,18,27,380,217.4,217.4
2015,18,29,300,171.7,171.7
2015,18,30,1428,817.2,817.2
2015,18,31,397,227.2,227.2
2015,18,32,88,50.4,50.4
2015,18,33,96,54.9,54.9
2015,18,34,1,0.6,0.6
2015,18,35,629,359.9,359.9
2015,18,36,27,15.5,15.5
2015,18,38,789,451.5,451.5
2015,18,39,4,2.3,2.3
2015,18,42,1,0.6,0.6
2015,18,43,1,0.6,0.6
2015,18,45,29,16.6,16.6
2015,18,46,11,6.3,6.3
2015,18,48,3,1.7,1.7
2015,18,49,7,4.0,4.0
2015,18,50,249,142.5,142.5
2015,18,52,22,12.6,12.6
2015,18,53,82,46.9,46.9
2015,18,54,3,1.7,1.7
2015,18,55,10,5.7,5.7
2015,18,56,89,50.9,50.9
2015,18,57,30,17.2,17.2
2015,18,58,8,4.6,4.6
2015,18,59,20,11.4,11.4
2015,18,60,1,0.6,0.6
2015,18,61,10,5.7,5.7
2015,18,62,3,1.7,1.7
2015,18,65,18,10.3,10.3
2015,18,69,5,2.9,2.9
2015,18,72,1,0.6,0.6
2015,18,74,36,20.6,20.6
2015,18,75,8,4.6,4.6
2015,18,77,5,2.9,2.9
2015,18,78,252,144.2,144.2
2015,18,79,47,26.9,26.9
2015,18,80,40,22.9,22.9
2015,18,81,1,0.6,0.6
2015,18,89,2,1.1,1.1
2015,18,92,1,0.6,0.6
2015,18,97,1,0.6,0.6
2015,1,107,11,5.5,5.5
2015,1,0,358,178.2,178.2
2015,1,1,306,152.3,152.3
2015,1,2,88,43.8,43.8
2015,1,3,451,224.5,224.5
2015,1,4,226,112.5,112.5
2015,1,108,229,114.0,114.0
2015,1,109,1,0.5,0.5
2015,1,110,17,8.5,8.5
2015,1,5,155,77.2,77.2
